Hour_sin,Hour_cos,Soil_Temp,Rainfall,Soil_Moisture
0.9659,-0.2588,13.4,0.0,0.088
0.866,-0.5,13.1,0.0,0.088
0.7071,-0.7071,12.7,0.0,0.088
0.5,-0.866,12.7,0.0,0.088
0.2588,-0.9659,12.4,0.0,0.088
0.0,-1.0,11.7,0.0,0.088
-0.2588,-0.9659,11.7,0.0,0.087
-0.5,-0.866,11.7,0.0,0.087
-0.7071,-0.7071,13.7,0.0,0.087
-0.866,-0.5,15.3,0.0,0.087
-0.9659,-0.2588,17.2,0.0,0.087
-1.0,-0.0,19.1,0.0,0.087
-0.9659,0.2588,21.5,0.0,0.087
-0.866,0.5,23.8,0.0,0.087
-0.7071,0.7071,25.9,0.0,0.087
-0.5,0.866,26.4,0.0,0.087
-0.2588,0.9659,26.2,0.0,0.087
0.0,1.0,24.2,0.0,0.087
0.2588,0.9659,22.5,0.0,0.087
0.5,0.866,20.4,0.0,0.087
0.7071,0.7071,18.1,0.0,0.086
0.866,0.5,16.6,0.0,0.086
0.9659,0.2588,15.7,0.0,0.086
1.0,0.0,14.2,0.0,0.086
0.9659,-0.2588,13.9,0.0,0.085
0.866,-0.5,12.9,0.0,0.085
0.7071,-0.7071,12.1,0.0,0.085
0.5,-0.866,11.9,0.0,0.085
0.2588,-0.9659,11.7,0.0,0.085
0.0,-1.0,11.2,0.0,0.085
-0.2588,-0.9659,11.0,0.0,0.085
-0.5,-0.866,11.8,0.0,0.085
-0.7071,-0.7071,13.3,0.0,0.085
-0.866,-0.5,15.1,0.0,0.085
-0.9659,-0.2588,16.9,0.0,0.085
-1.0,-0.0,19.1,0.0,0.085
-0.9659,0.2588,21.5,0.0,0.085
-0.866,0.5,23.7,0.0,0.085
-0.7071,0.7071,26.3,0.0,0.085
-0.5,0.866,27.3,0.0,0.085
-0.2588,0.9659,26.3,0.0,0.085
0.0,1.0,24.6,0.0,0.085
0.2588,0.9659,22.6,0.0,0.085
0.5,0.866,20.6,0.0,0.085
0.7071,0.7071,18.4,0.0,0.085
0.866,0.5,16.8,0.0,0.084
0.9659,0.2588,14.7,0.0,0.084
1.0,0.0,13.8,0.0,0.084
0.9659,-0.2588,13.0,0.0,0.083
0.866,-0.5,12.2,0.0,0.083
0.7071,-0.7071,11.7,0.0,0.083
0.5,-0.866,11.2,0.0,0.083
0.2588,-0.9659,11.1,0.0,0.083
0.0,-1.0,10.7,0.0,0.083
-0.2588,-0.9659,10.6,0.0,0.083
-0.5,-0.866,10.8,0.0,0.083
-0.7071,-0.7071,12.5,0.0,0.082
-0.866,-0.5,14.5,0.0,0.083
-0.9659,-0.2588,17.0,0.0,0.082
-1.0,-0.0,19.5,0.0,0.082
-0.9659,0.2588,22.2,0.0,0.082
-0.866,0.5,24.9,0.0,0.082
-0.7071,0.7071,27.2,0.0,0.082
-0.5,0.866,28.0,0.0,0.082
-0.2588,0.9659,27.1,0.0,0.082
0.0,1.0,25.4,0.0,0.082
0.2588,0.9659,23.1,0.0,0.082
0.5,0.866,21.1,0.0,0.082
0.7071,0.7071,19.5,0.0,0.082
0.866,0.5,17.6,0.0,0.082
0.9659,0.2588,15.2,0.0,0.082
1.0,0.0,14.4,0.0,0.082
0.9659,-0.2588,14.2,0.0,0.081
0.866,-0.5,14.4,0.0,0.081
0.7071,-0.7071,13.6,0.0,0.081
0.5,-0.866,14.1,0.0,0.081
0.2588,-0.9659,13.7,0.0,0.081
0.0,-1.0,12.7,0.0,0.081
-0.2588,-0.9659,11.8,0.0,0.081
-0.5,-0.866,12.0,0.0,0.08
-0.7071,-0.7071,14.4,0.0,0.08
-0.866,-0.5,15.9,0.0,0.08
-0.9659,-0.2588,17.6,0.0,0.081
-1.0,-0.0,20.0,0.0,0.081
-0.9659,0.2588,22.4,0.0,0.081
-0.866,0.5,24.5,0.0,0.08
-0.7071,0.7071,27.1,0.0,0.08
-0.5,0.866,27.9,0.0,0.08
-0.2588,0.9659,27.2,0.0,0.08
0.0,1.0,25.2,0.0,0.08
0.2588,0.9659,23.0,0.0,0.08
0.5,0.866,20.8,0.0,0.08
0.7071,0.7071,19.1,0.0,0.08
0.866,0.5,18.2,0.0,0.08
0.9659,0.2588,16.8,0.0,0.08
1.0,0.0,15.2,0.0,0.079
0.9659,-0.2588,13.7,0.0,0.079
0.866,-0.5,12.9,0.0,0.079
0.7071,-0.7071,12.5,0.0,0.079
0.5,-0.866,12.4,0.0,0.079
0.2588,-0.9659,11.8,0.0,0.079
0.0,-1.0,11.7,0.0,0.079
-0.2588,-0.9659,11.0,0.0,0.079
-0.5,-0.866,11.2,0.0,0.079
-0.7071,-0.7071,13.4,0.0,0.078
-0.866,-0.5,15.3,0.0,0.078
-0.9659,-0.2588,17.2,0.0,0.079
-1.0,-0.0,19.4,0.0,0.079
-0.9659,0.2588,21.9,0.0,0.079
-0.866,0.5,24.2,0.0,0.079
-0.7071,0.7071,26.7,0.0,0.079
-0.5,0.866,27.6,0.0,0.078
-0.2588,0.9659,26.9,0.0,0.078
0.0,1.0,25.2,0.0,0.078
0.2588,0.9659,23.0,0.0,0.078
0.5,0.866,20.9,0.0,0.078
0.7071,0.7071,19.1,0.0,0.078
0.866,0.5,16.7,0.0,0.078
0.9659,0.2588,15.4,0.0,0.078
1.0,0.0,14.0,0.0,0.078
0.9659,-0.2588,13.3,0.0,0.077
0.866,-0.5,13.1,0.0,0.077
0.7071,-0.7071,13.1,0.0,0.077
0.5,-0.866,13.0,0.0,0.077
0.2588,-0.9659,14.2,0.0,0.077
0.0,-1.0,15.1,0.0,0.077
-0.2588,-0.9659,15.4,0.0,0.077
-0.5,-0.866,15.6,0.3,0.077
-0.7071,-0.7071,15.7,2.1,0.077
-0.866,-0.5,15.7,3.8,0.077
-0.9659,-0.2588,15.7,2.0,0.083
-1.0,-0.0,16.7,0.7,0.086
-0.9659,0.2588,18.4,0.0,0.09
-0.866,0.5,21.6,0.0,0.092
-0.7071,0.7071,23.0,0.0,0.094
-0.5,0.866,23.4,0.0,0.095
-0.2588,0.9659,23.0,0.0,0.097
0.0,1.0,21.9,0.0,0.097
0.2588,0.9659,20.6,0.0,0.098
0.5,0.866,19.1,0.0,0.098
0.7071,0.7071,16.7,0.0,0.098
0.866,0.5,15.5,0.0,0.099
0.9659,0.2588,14.7,0.0,0.099
1.0,0.0,13.5,0.0,0.099
0.9659,-0.2588,12.6,0.0,0.099
0.866,-0.5,12.3,0.0,0.099
0.7071,-0.7071,11.8,0.0,0.099
0.5,-0.866,11.3,0.0,0.099
0.2588,-0.9659,11.3,0.0,0.099
0.0,-1.0,10.8,0.0,0.099
-0.2588,-0.9659,10.4,0.0,0.099
-0.5,-0.866,10.6,0.0,0.099
-0.7071,-0.7071,12.2,0.0,0.099
-0.866,-0.5,14.0,0.0,0.099
-0.9659,-0.2588,15.4,0.0,0.099
-1.0,-0.0,17.8,0.0,0.099
-0.9659,0.2588,19.9,0.0,0.099
-0.866,0.5,22.1,0.0,0.099
-0.7071,0.7071,23.9,0.0,0.099
-0.5,0.866,24.2,0.0,0.098
-0.2588,0.9659,23.1,0.0,0.098
0.0,1.0,21.9,0.0,0.098
0.2588,0.9659,20.5,0.0,0.097
0.5,0.866,19.1,0.0,0.097
0.7071,0.7071,17.2,0.0,0.097
0.866,0.5,15.4,0.0,0.097
0.9659,0.2588,14.6,0.0,0.096
1.0,0.0,13.7,0.0,0.096
0.9659,-0.2588,13.0,0.0,0.096
0.866,-0.5,11.8,0.0,0.096
0.7071,-0.7071,11.6,0.0,0.096
0.5,-0.866,10.9,0.0,0.096
0.2588,-0.9659,10.9,0.0,0.096
0.0,-1.0,10.6,0.0,0.095
-0.2588,-0.9659,10.0,0.0,0.095
-0.5,-0.866,10.0,0.0,0.095
-0.7071,-0.7071,12.2,0.0,0.095
-0.866,-0.5,14.4,0.0,0.095
-0.9659,-0.2588,16.5,0.0,0.095
-1.0,-0.0,18.9,0.0,0.095
-0.9659,0.2588,21.2,0.0,0.095
-0.866,0.5,23.7,0.0,0.094
-0.7071,0.7071,26.1,0.0,0.094
-0.5,0.866,26.5,0.0,0.094
-0.2588,0.9659,25.2,0.0,0.093
0.0,1.0,23.2,0.0,0.093
0.2588,0.9659,21.4,0.0,0.093
0.5,0.866,19.6,0.0,0.092
0.7071,0.7071,17.4,0.0,0.092
0.866,0.5,15.9,0.0,0.092
0.9659,0.2588,14.4,0.0,0.091
1.0,0.0,13.2,0.0,0.091
0.9659,-0.2588,12.7,0.0,0.091
0.866,-0.5,13.3,0.0,0.091
0.7071,-0.7071,13.0,0.0,0.091
0.5,-0.866,12.2,0.0,0.091
0.2588,-0.9659,12.0,0.0,0.091
0.0,-1.0,12.1,0.0,0.091
-0.2588,-0.9659,11.8,0.0,0.091
-0.5,-0.866,11.9,0.0,0.091
-0.7071,-0.7071,14.0,0.0,0.091
-0.866,-0.5,15.8,0.0,0.09
-0.9659,-0.2588,17.3,0.0,0.09
-1.0,-0.0,19.6,0.0,0.09
-0.9659,0.2588,21.9,0.0,0.09
-0.866,0.5,24.5,0.0,0.09
-0.7071,0.7071,26.6,0.0,0.089
-0.5,0.866,27.1,0.0,0.089
-0.2588,0.9659,26.1,0.0,0.089
0.0,1.0,24.6,0.0,0.089
0.2588,0.9659,22.0,0.0,0.088
0.5,0.866,20.1,0.0,0.088
0.7071,0.7071,17.9,0.0,0.088
0.866,0.5,15.3,0.0,0.088
0.9659,0.2588,15.7,0.0,0.088
1.0,0.0,15.5,0.0,0.087
0.9659,-0.2588,13.6,0.0,0.087
0.866,-0.5,12.3,0.0,0.087
0.7071,-0.7071,11.9,0.0,0.086
0.5,-0.866,11.3,0.0,0.086
0.2588,-0.9659,11.4,0.0,0.086
0.0,-1.0,13.1,0.0,0.086
-0.2588,-0.9659,13.8,0.0,0.086
-0.5,-0.866,14.2,0.0,0.086
-0.7071,-0.7071,15.1,0.0,0.086
-0.866,-0.5,15.5,0.0,0.086
-0.9659,-0.2588,16.5,0.0,0.086
-1.0,-0.0,17.7,0.0,0.086
-0.9659,0.2588,18.7,0.0,0.086
-0.866,0.5,18.9,0.0,0.086
-0.7071,0.7071,18.5,0.0,0.085
-0.5,0.866,18.8,0.0,0.085
-0.2588,0.9659,18.1,0.0,0.085
0.0,1.0,16.8,0.3,0.085
0.2588,0.9659,16.4,0.0,0.085
0.5,0.866,15.9,0.0,0.085
0.7071,0.7071,15.3,0.0,0.085
0.866,0.5,15.2,0.0,0.085
0.9659,0.2588,15.1,0.0,0.085
1.0,0.0,15.0,0.0,0.085
0.9659,-0.2588,14.9,0.0,0.085
0.866,-0.5,14.7,0.0,0.085
0.7071,-0.7071,14.4,0.0,0.085
0.5,-0.866,13.0,0.0,0.085
0.2588,-0.9659,11.6,0.0,0.085
0.0,-1.0,11.4,0.0,0.085
-0.2588,-0.9659,12.2,0.0,0.085
-0.5,-0.866,12.6,0.0,0.085
-0.7071,-0.7071,14.0,0.0,0.085
-0.866,-0.5,15.4,0.0,0.084
-0.9659,-0.2588,16.5,0.0,0.085
-1.0,-0.0,17.9,0.0,0.085
-0.9659,0.2588,21.0,0.0,0.084
-0.866,0.5,21.2,0.0,0.084
-0.7071,0.7071,22.8,0.0,0.084
-0.5,0.866,23.6,0.0,0.084
-0.2588,0.9659,23.6,0.0,0.084
0.0,1.0,22.3,0.0,0.084
0.2588,0.9659,20.3,0.0,0.084
0.5,0.866,18.3,0.0,0.084
0.7071,0.7071,17.1,0.0,0.083
0.866,0.5,16.6,0.0,0.083
0.9659,0.2588,16.2,0.0,0.083
1.0,0.0,15.9,0.0,0.083
0.9659,-0.2588,15.5,0.0,0.083
0.866,-0.5,15.0,0.0,0.083
0.7071,-0.7071,13.7,0.0,0.083
0.5,-0.866,12.2,0.0,0.083
0.2588,-0.9659,11.3,0.0,0.082
0.0,-1.0,10.2,0.0,0.082
-0.2588,-0.9659,12.1,0.0,0.082
-0.5,-0.866,13.1,0.0,0.082
-0.7071,-0.7071,14.7,0.0,0.082
-0.866,-0.5,15.8,0.0,0.082
-0.9659,-0.2588,17.4,0.0,0.082
-1.0,-0.0,19.9,0.0,0.082
-0.9659,0.2588,22.4,0.0,0.082
-0.866,0.5,24.5,0.0,0.082
-0.7071,0.7071,26.4,0.0,0.082
-0.5,0.866,26.8,0.0,0.081
-0.2588,0.9659,25.7,0.0,0.081
0.0,1.0,23.3,0.0,0.081
0.2588,0.9659,21.0,0.0,0.081
0.5,0.866,19.1,0.0,0.081
0.7071,0.7071,17.9,0.0,0.081
0.866,0.5,15.8,0.0,0.08
0.9659,0.2588,15.4,0.0,0.08
1.0,0.0,14.1,0.0,0.08
0.9659,-0.2588,13.0,0.0,0.08
0.866,-0.5,11.9,0.0,0.08
0.7071,-0.7071,11.0,0.0,0.08
0.5,-0.866,10.9,0.0,0.079
0.2588,-0.9659,10.4,0.0,0.079
0.0,-1.0,10.2,0.0,0.079
-0.2588,-0.9659,9.7,0.0,0.079
-0.5,-0.866,10.1,0.0,0.079
-0.7071,-0.7071,12.3,0.0,0.079
-0.866,-0.5,14.6,0.0,0.079
-0.9659,-0.2588,16.8,0.0,0.079
-1.0,-0.0,19.5,0.0,0.079
-0.9659,0.2588,22.5,0.0,0.079
-0.866,0.5,25.2,0.0,0.079
-0.7071,0.7071,27.2,0.0,0.079
-0.5,0.866,27.9,0.0,0.079
-0.2588,0.9659,27.0,0.0,0.079
0.0,1.0,25.3,0.0,0.079
0.2588,0.9659,22.9,0.0,0.079
0.5,0.866,20.6,0.0,0.079
0.7071,0.7071,17.6,0.0,0.079
0.866,0.5,15.4,0.0,0.079
0.9659,0.2588,14.8,0.0,0.078
1.0,0.0,14.0,0.0,0.078
0.9659,-0.2588,13.4,0.0,0.078
0.866,-0.5,13.3,0.0,0.078
0.7071,-0.7071,13.2,0.0,0.078
0.5,-0.866,12.4,0.0,0.078
0.2588,-0.9659,12.0,0.0,0.078
0.0,-1.0,11.1,0.0,0.077
-0.2588,-0.9659,10.4,0.0,0.077
-0.5,-0.866,10.8,0.0,0.077
-0.7071,-0.7071,13.1,0.0,0.077
-0.866,-0.5,15.2,0.0,0.077
-0.9659,-0.2588,17.9,0.0,0.077
-1.0,-0.0,20.7,0.0,0.077
-0.9659,0.2588,23.4,0.0,0.077
-0.866,0.5,26.1,0.0,0.077
-0.7071,0.7071,28.4,0.0,0.077
-0.5,0.866,28.8,0.0,0.077
-0.2588,0.9659,28.2,0.0,0.077
0.0,1.0,26.3,0.0,0.077
0.2588,0.9659,23.8,0.0,0.077
0.5,0.866,21.6,0.0,0.077
0.7071,0.7071,19.3,0.0,0.077
0.866,0.5,18.0,0.0,0.077
0.9659,0.2588,17.4,0.0,0.076
1.0,0.0,17.4,0.0,0.076
0.9659,-0.2588,16.9,0.0,0.076
0.866,-0.5,16.1,0.0,0.076
0.7071,-0.7071,14.7,0.0,0.076
0.5,-0.866,13.7,0.0,0.076
0.2588,-0.9659,13.0,0.0,0.076
0.0,-1.0,12.3,0.0,0.076
-0.2588,-0.9659,11.8,0.0,0.075
-0.5,-0.866,12.0,0.0,0.075
-0.7071,-0.7071,14.2,0.0,0.075
-0.866,-0.5,16.3,0.0,0.075
-0.9659,-0.2588,18.5,0.0,0.075
-1.0,-0.0,21.1,0.0,0.075
-0.9659,0.2588,23.4,0.0,0.075
-0.866,0.5,26.0,0.0,0.075
-0.7071,0.7071,28.3,0.0,0.075
-0.5,0.866,28.7,0.0,0.075
-0.2588,0.9659,27.8,0.0,0.075
0.0,1.0,26.3,0.0,0.075
0.2588,0.9659,24.5,0.0,0.075
0.5,0.866,22.2,0.0,0.075
0.7071,0.7071,20.0,0.0,0.075
0.866,0.5,18.9,0.0,0.075
0.9659,0.2588,18.4,0.0,0.074
1.0,0.0,17.5,0.0,0.074
0.9659,-0.2588,17.3,0.0,0.074
0.866,-0.5,16.9,0.0,0.074
0.7071,-0.7071,16.7,0.0,0.074
0.5,-0.866,16.3,0.0,0.074
0.2588,-0.9659,14.9,0.0,0.074
0.0,-1.0,13.3,0.0,0.074
-0.2588,-0.9659,13.2,0.0,0.073
-0.5,-0.866,13.5,0.0,0.073
-0.7071,-0.7071,15.7,0.0,0.073
-0.866,-0.5,16.5,0.0,0.073
-0.9659,-0.2588,17.8,0.0,0.073
-1.0,-0.0,19.4,0.0,0.074
-0.9659,0.2588,20.9,0.0,0.074
-0.866,0.5,23.7,0.0,0.073
-0.7071,0.7071,27.4,0.0,0.073
-0.5,0.866,28.4,0.0,0.073
-0.2588,0.9659,27.8,0.0,0.073
0.0,1.0,25.9,0.0,0.074
0.2588,0.9659,23.4,0.0,0.074
0.5,0.866,21.1,0.0,0.074
0.7071,0.7071,18.9,0.0,0.073
0.866,0.5,16.0,0.0,0.073
0.9659,0.2588,15.7,0.0,0.073
1.0,0.0,15.7,0.0,0.073
0.9659,-0.2588,16.4,0.0,0.073
0.866,-0.5,16.7,0.0,0.073
0.7071,-0.7071,16.7,0.0,0.073
0.5,-0.866,16.6,0.0,0.072
0.2588,-0.9659,15.7,0.0,0.072
0.0,-1.0,15.4,0.0,0.072
-0.2588,-0.9659,16.1,0.0,0.072
-0.5,-0.866,16.3,0.0,0.072
-0.7071,-0.7071,16.6,0.0,0.072
-0.866,-0.5,16.9,0.0,0.072
-0.9659,-0.2588,17.2,0.0,0.072
-1.0,-0.0,18.1,0.0,0.072
-0.9659,0.2588,19.2,0.0,0.072
-0.866,0.5,19.9,0.0,0.072
-0.7071,0.7071,21.0,0.0,0.072
-0.5,0.866,22.2,0.0,0.073
-0.2588,0.9659,22.2,0.0,0.073
0.0,1.0,23.0,0.0,0.073
0.2588,0.9659,21.8,0.0,0.073
0.5,0.866,19.8,0.0,0.073
0.7071,0.7071,18.0,0.0,0.073
0.866,0.5,16.4,0.0,0.072
0.9659,0.2588,14.1,0.0,0.072
1.0,0.0,13.5,0.0,0.072
0.9659,-0.2588,14.9,0.0,0.072
0.866,-0.5,14.9,0.0,0.072
0.7071,-0.7071,14.1,0.0,0.072
0.5,-0.866,14.9,0.0,0.072
0.2588,-0.9659,15.4,0.0,0.071
0.0,-1.0,15.7,0.0,0.072
-0.2588,-0.9659,15.6,0.0,0.072
-0.5,-0.866,15.6,0.0,0.072
-0.7071,-0.7071,16.1,0.0,0.071
-0.866,-0.5,16.3,0.0,0.071
-0.9659,-0.2588,17.6,0.0,0.071
-1.0,-0.0,20.1,0.0,0.072
-0.9659,0.2588,21.6,0.0,0.072
-0.866,0.5,23.3,0.0,0.072
-0.7071,0.7071,25.0,0.0,0.072
-0.5,0.866,27.4,0.0,0.072
-0.2588,0.9659,27.4,0.0,0.071
0.0,1.0,23.6,0.0,0.072
0.2588,0.9659,21.5,0.0,0.072
0.5,0.866,20.3,0.0,0.072
0.7071,0.7071,19.2,0.0,0.072
0.866,0.5,18.1,0.0,0.071
0.9659,0.2588,17.4,0.0,0.071
1.0,0.0,17.4,0.0,0.071
0.9659,-0.2588,15.9,0.0,0.071
0.866,-0.5,14.3,0.0,0.071
0.7071,-0.7071,14.3,0.0,0.07
0.5,-0.866,13.9,0.0,0.07
0.2588,-0.9659,12.0,0.0,0.071
0.0,-1.0,11.1,0.0,0.07
-0.2588,-0.9659,10.8,0.0,0.07
-0.5,-0.866,11.1,0.0,0.07
-0.7071,-0.7071,13.4,0.0,0.07
-0.866,-0.5,15.5,0.0,0.07
-0.9659,-0.2588,18.0,0.0,0.07
-1.0,-0.0,20.9,0.0,0.07
-0.9659,0.2588,23.8,0.0,0.07
-0.866,0.5,25.9,0.0,0.07
-0.7071,0.7071,26.2,0.0,0.07
-0.5,0.866,26.9,0.0,0.07
-0.2588,0.9659,25.8,0.0,0.07
0.0,1.0,24.1,0.0,0.07
0.2588,0.9659,23.0,0.0,0.07
0.5,0.866,21.1,0.0,0.07
0.7071,0.7071,19.3,0.0,0.07
0.866,0.5,18.2,0.0,0.07
0.9659,0.2588,17.2,0.0,0.07
1.0,0.0,16.1,0.0,0.07
0.9659,-0.2588,15.5,0.0,0.07
0.866,-0.5,15.3,0.0,0.069
0.7071,-0.7071,14.0,0.0,0.069
0.5,-0.866,12.5,0.0,0.069
0.2588,-0.9659,11.7,0.0,0.069
0.0,-1.0,11.7,0.0,0.069
-0.2588,-0.9659,11.8,0.0,0.069
-0.5,-0.866,13.5,0.0,0.069
-0.7071,-0.7071,14.8,0.0,0.069
-0.866,-0.5,15.9,0.0,0.069
-0.9659,-0.2588,18.2,0.0,0.069
-1.0,-0.0,21.2,0.0,0.069
-0.9659,0.2588,23.3,0.0,0.069
-0.866,0.5,24.3,0.0,0.069
-0.7071,0.7071,27.1,0.0,0.069
-0.5,0.866,25.0,0.0,0.069
-0.2588,0.9659,25.9,0.0,0.069
0.0,1.0,24.8,0.0,0.069
0.2588,0.9659,21.8,0.0,0.069
0.5,0.866,20.4,0.0,0.069
0.7071,0.7071,19.0,0.0,0.069
0.866,0.5,17.1,0.0,0.069
0.9659,0.2588,15.6,0.0,0.068
1.0,0.0,14.2,0.0,0.068
0.9659,-0.2588,15.1,0.0,0.068
0.866,-0.5,14.9,0.0,0.068
0.7071,-0.7071,14.6,0.0,0.068
0.5,-0.866,13.5,0.0,0.068
0.2588,-0.9659,12.7,0.0,0.068
0.0,-1.0,12.0,0.0,0.068
-0.2588,-0.9659,11.7,0.0,0.067
-0.5,-0.866,12.4,0.0,0.067
-0.7071,-0.7071,14.2,0.0,0.067
-0.866,-0.5,16.3,0.0,0.067
-0.9659,-0.2588,18.6,0.0,0.068
-1.0,-0.0,21.3,0.0,0.068
-0.9659,0.2588,24.0,0.0,0.068
-0.866,0.5,26.9,0.0,0.068
-0.7071,0.7071,29.2,0.0,0.068
-0.5,0.866,29.3,0.0,0.067
-0.2588,0.9659,28.6,0.0,0.067
0.0,1.0,27.2,0.0,0.068
0.2588,0.9659,24.7,0.0,0.068
0.5,0.866,22.2,0.0,0.068
0.7071,0.7071,19.8,0.0,0.068
0.866,0.5,17.4,0.0,0.067
0.9659,0.2588,16.0,0.0,0.067
1.0,0.0,15.8,0.0,0.067
0.9659,-0.2588,15.9,0.0,0.067
0.866,-0.5,14.6,0.0,0.066
0.7071,-0.7071,14.6,0.0,0.066
0.5,-0.866,14.1,0.0,0.066
0.2588,-0.9659,14.4,0.0,0.066
0.0,-1.0,13.8,0.0,0.066
-0.2588,-0.9659,12.6,0.0,0.065
-0.5,-0.866,13.1,0.0,0.065
-0.7071,-0.7071,15.0,0.0,0.065
-0.866,-0.5,16.7,0.0,0.065
-0.9659,-0.2588,18.8,0.0,0.065
-1.0,-0.0,21.6,0.0,0.065
-0.9659,0.2588,24.6,0.0,0.065
-0.866,0.5,27.6,0.0,0.066
-0.7071,0.7071,29.8,0.0,0.066
-0.5,0.866,30.1,0.0,0.066
-0.2588,0.9659,29.2,0.0,0.066
0.0,1.0,27.1,0.0,0.066
0.2588,0.9659,24.6,0.0,0.066
0.5,0.866,22.6,0.0,0.067
0.7071,0.7071,20.5,0.0,0.066
0.866,0.5,19.1,0.0,0.065
0.9659,0.2588,18.5,0.0,0.065
1.0,0.0,17.6,0.0,0.065
0.9659,-0.2588,17.1,0.0,0.065
0.866,-0.5,16.6,0.0,0.065
0.7071,-0.7071,15.7,0.0,0.064
0.5,-0.866,14.2,0.0,0.064
0.2588,-0.9659,14.5,0.0,0.065
0.0,-1.0,16.0,0.0,0.064
-0.2588,-0.9659,16.4,0.0,0.064
-0.5,-0.866,16.7,0.0,0.064
-0.7071,-0.7071,17.2,0.0,0.064
-0.866,-0.5,17.7,0.0,0.064
-0.9659,-0.2588,18.4,0.0,0.064
-1.0,-0.0,19.1,0.0,0.064
-0.9659,0.2588,20.0,0.0,0.064
-0.866,0.5,22.0,0.0,0.064
-0.7071,0.7071,24.1,0.0,0.064
-0.5,0.866,26.5,0.0,0.065
-0.2588,0.9659,27.3,0.0,0.065
0.0,1.0,25.7,0.0,0.065
0.2588,0.9659,23.4,0.0,0.064
0.5,0.866,21.5,0.0,0.064
0.7071,0.7071,19.2,0.0,0.064
0.866,0.5,17.6,0.0,0.064
0.9659,0.2588,17.0,0.0,0.063
1.0,0.0,16.6,0.0,0.063
0.9659,-0.2588,16.3,0.0,0.063
0.866,-0.5,15.8,0.0,0.063
0.7071,-0.7071,14.4,0.0,0.063
0.5,-0.866,15.2,0.0,0.063
0.2588,-0.9659,15.8,0.0,0.063
0.0,-1.0,16.1,0.0,0.063
-0.2588,-0.9659,16.3,0.0,0.063
-0.5,-0.866,16.3,0.0,0.063
-0.7071,-0.7071,16.7,0.0,0.063
-0.866,-0.5,17.3,0.0,0.063
-0.9659,-0.2588,18.1,0.0,0.063
-1.0,-0.0,19.3,0.0,0.064
-0.9659,0.2588,21.1,0.0,0.064
-0.866,0.5,24.5,0.0,0.064
-0.7071,0.7071,24.6,0.0,0.064
-0.5,0.866,24.8,0.0,0.064
-0.2588,0.9659,24.3,0.0,0.064
0.0,1.0,24.4,0.0,0.064
0.2588,0.9659,22.7,0.0,0.064
0.5,0.866,20.8,0.0,0.064
0.7071,0.7071,19.0,0.0,0.063
0.866,0.5,18.0,0.0,0.063
0.9659,0.2588,17.2,0.0,0.063
1.0,0.0,15.8,0.0,0.063
0.9659,-0.2588,16.2,0.0,0.063
0.866,-0.5,16.6,0.0,0.063
0.7071,-0.7071,16.7,0.0,0.063
0.5,-0.866,16.6,0.0,0.063
0.2588,-0.9659,16.6,0.0,0.063
0.0,-1.0,16.6,0.0,0.063
-0.2588,-0.9659,16.6,0.0,0.063
-0.5,-0.866,16.7,0.0,0.063
-0.7071,-0.7071,17.0,0.0,0.063
-0.866,-0.5,17.3,0.0,0.063
-0.9659,-0.2588,18.3,0.0,0.063
-1.0,-0.0,19.4,0.0,0.063
-0.9659,0.2588,21.1,0.0,0.063
-0.866,0.5,23.1,0.0,0.063
-0.7071,0.7071,24.5,0.0,0.064
-0.5,0.866,24.9,0.0,0.064
-0.2588,0.9659,24.0,0.0,0.064
0.0,1.0,23.0,0.0,0.064
0.2588,0.9659,21.5,0.0,0.064
0.5,0.866,20.0,0.0,0.063
0.7071,0.7071,18.8,0.0,0.063
0.866,0.5,18.3,0.0,0.063
0.9659,0.2588,17.9,0.0,0.063
1.0,0.0,17.6,0.0,0.062
0.9659,-0.2588,17.3,0.0,0.063
0.866,-0.5,17.1,0.0,0.062
0.7071,-0.7071,16.9,0.0,0.062
0.5,-0.866,16.7,0.0,0.062
0.2588,-0.9659,16.5,0.0,0.062
0.0,-1.0,16.4,0.0,0.062
-0.2588,-0.9659,16.3,0.0,0.062
-0.5,-0.866,16.3,0.0,0.063
-0.7071,-0.7071,16.7,0.0,0.063
-0.866,-0.5,17.2,0.0,0.063
-0.9659,-0.2588,18.6,0.0,0.063
-1.0,-0.0,20.6,0.0,0.063
-0.9659,0.2588,21.8,0.0,0.063
-0.866,0.5,23.3,0.0,0.063
-0.7071,0.7071,23.7,0.0,0.063
-0.5,0.866,24.1,0.0,0.063
-0.2588,0.9659,23.5,0.0,0.063
0.0,1.0,22.5,0.0,0.063
0.2588,0.9659,21.5,0.0,0.063
0.5,0.866,20.1,0.0,0.062
0.7071,0.7071,19.1,0.0,0.062
0.866,0.5,18.5,0.0,0.063
0.9659,0.2588,18.1,0.0,0.063
1.0,0.0,17.7,0.0,0.062
0.9659,-0.2588,17.4,0.0,0.062
0.866,-0.5,17.2,0.0,0.062
0.7071,-0.7071,17.0,0.0,0.062
0.5,-0.866,16.8,0.0,0.062
0.2588,-0.9659,16.6,0.0,0.062
0.0,-1.0,16.5,0.0,0.062
-0.2588,-0.9659,16.3,0.0,0.062
-0.5,-0.866,16.3,0.0,0.063
-0.7071,-0.7071,16.7,0.0,0.062
-0.866,-0.5,16.8,0.0,0.063
-0.9659,-0.2588,17.4,0.0,0.063
